,0,1,2,3,4,5,6,7,8
0,187535403.1009914,5281.16057044276,3610.7890465325145,2714.6608458043747,2714.6608457320044,7873.355426209564,997766.1218050293,0.0,186559831.6059193
1,187535403.1009914,5281.16057044276,3610.7890465325145,2714.6608458043747,2714.6608457320044,7873.355426209564,997766.1218050293,0.0,186559831.6059193
2,187535403.1009914,5281.16057044276,3610.7890465325145,2714.6608458043747,2714.6608457320044,7873.355426209564,997766.1218050293,0.0,186559831.6059193
3,187535403.1009914,5281.16057044276,3610.7890465325145,2714.6608458043747,2714.6608457320044,7873.355426209564,997766.1218050293,0.0,186559831.6059193
4,187535403.1009914,5281.16057044276,3610.7890465325145,2714.6608458043747,2714.6608457320044,7873.355426209564,997766.1218050293,0.0,186559831.6059193
5,187535403.1009914,5281.16057044276,3610.7890465325145,2714.6608458043747,2714.6608457320044,7873.355426209564,997766.1218050293,0.0,186559831.6059193
